Date,Close,High,Low,Open,Volume,Simple Return,Log Return
2025-09-11,650.4232177734375,651.1155587384138,646.4275127588113,647.011013305281,69934400,0.008310385076542914,0.008276043953938566
2025-09-12,650.2054443359375,651.8868261792371,649.7010841125947,650.393364548417,72780100,-0.0003348180562272596,-0.0003348741203071742
2025-09-15,653.6671142578125,653.7956944276398,652.114372883025,652.4110731340584,63772400,0.0053239632981088025,0.005309841107350581
2025-09-16,652.7671508789062,654.5276730798186,651.9858301119879,654.2210123755038,61169000,-0.0013767915798059693,-0.0013777402281604336
2025-09-17,651.9561157226562,654.4682584259048,647.1295902463727,652.7770367516476,101952200,-0.001242457061691904,-0.0012432295513901252
2025-09-18,655.0023803710938,657.603563340362,653.0341982051615,654.6364399867887,90459200,0.004672499536354291,0.004661617295406556
2025-09-19,658.2465209960938,659.0895125014193,654.9438659954435,656.8877828567474,97945600,0.004952868450893266,0.004940643347549601
2025-09-22,661.3607177734375,661.8069717744121,656.7290467709187,656.7588293222589,69452200,0.004731049353107419,0.004719893112429032
2025-09-23,657.7606201171875,661.8566899635472,656.540685502851,661.2417286303936,81708900,-0.005443470649980853,-0.005458340322640168
2025-09-24,655.6678466796875,659.1490153831234,654.2496039734066,659.0498612769777,68082200,-0.0031816642308674092,-0.0031867364861726762
2025-09-25,652.6429443359375,653.9917550046746,649.0328388399253,652.5338627083877,89622100,-0.004613467564511753,-0.0046241424508109445
2025-09-26,656.3819580078125,656.9274266555326,652.4743298182361,654.0909412604747,69179200,0.0057290340826092745,0.005712685577890228
2025-09-29,658.2266845703125,659.8135740530697,656.4216318338509,658.9010899003678,73499000,0.0028104467833012237,0.0028065048617203843
2025-09-30,660.7061157226562,661.1722852976668,656.173659297658,657.4828203674869,86288000,0.003766834755358328,0.003759757999068319
2025-10-01,662.95751953125,663.8699431635192,657.611793334362,657.7208749627936,72545400,0.0034075722246513784,0.0034017796058662298
2025-10-02,663.7210693359375,665.0600128657511,661.3011766397112,664.9410037342527,56896000,0.0011517326256851312,0.0011510698904782946
2025-10-03,663.7113037109375,667.1527626006609,662.6698828508305,664.4848631838105,70494400,-1.4713447336833774e-05,-1.4713555580661802e-05
2025-10-06,666.0914916992188,666.9841207809839,663.9591941673339,666.1014192164715,54623300,0.0035861796762737264,0.0035797646662827694
2025-10-07,663.6219482421875,667.4601442579947,662.1838505424819,667.0138297258598,72020100,-0.0037075138893177817,-0.003714403753721363
2025-10-08,667.5791625976562,667.6783772359653,663.919480237528,664.7426772273783,60702200,0.005963055269571305,0.005945346619066807
2025-10-09,665.6452026367188,668.4023890582872,663.7112737749407,667.9957845708525,66501900,-0.002896974724933221,-0.002901179078111572
2025-10-10,647.6542358398438,668.4122493878771,647.4757221413303,666.6071968358344,159422600,-0.027027862178845674,-0.027399832538963102
2025-10-13,657.5919189453125,659.664772492732,654.3488290056752,655.2216030747315,79560500,0.015344118135168339,0.015227587680655873
2025-10-14,656.78857421875,660.3590300864076,647.8030207789583,651.7701536094826,88779600,-0.0012216462876413203,-0.0012223931057610573
2025-10-15,659.7044067382812,664.7228272522149,653.5156893256119,661.3408732132422,81702600,0.004439529909605389,0.004429704266786335
2025-10-16,655.2116088867188,663.2153058553965,651.7105854492366,661.340821247798,110563300,-0.006810319600221937,-0.0068336156560533596
2025-10-17,658.9308471679688,660.2895852935891,652.7322022395391,654.0810128478913,96500900,0.005676392528467966,0.005660342521182839
2025-10-20,665.7840576171875,666.6866142382812,661.7872027532737,661.8367798071084,60493400,0.010400500262923273,0.010346787167762106
2025-10-21,665.7741088867188,667.4601523988813,664.4748753427003,665.9229005771253,56249000,-1.494287878323064e-05,-1.4942990429156014e-05
2025-10-22,662.3128051757812,666.4783066993808,657.8497808005621,666.4783066993808,80564000,-0.005198916065879078,-0.005212477453439929
2025-10-23,666.2402954101562,667.1825015615415,662.3128121266341,662.6301900162397,65604500,0.005929962705964353,0.005912449677416068
2025-10-24,671.6851806640625,672.8951271271609,670.0983517375236,670.9016937183009,74356500,0.008172554694480416,0.008139340211438471
2025-10-27,679.6095581054688,679.9070809796764,676.515199146416,677.1201724129126,63339800,0.011797755361480311,0.011728704412554258
2025-10-28,681.41455078125,683.2493254549719,679.2028936555786,681.4046232640447,61738100,0.002655925971395856,0.0026524052325165312
2025-10-29,681.7418823242188,684.0328991417463,677.2590027977353,683.0609104229828,85657100,0.0004803706386860007,0.00048025529764689906
2025-10-30,674.2440185546875,680.3037996369978,674.2440185546875,678.2805836148408,76335800,-0.010998097614260183,-0.011059023816543079
2025-10-31,676.4556274414062,679.4508319897004,673.6587916341136,679.4111219213156,87164100,0.0032801312668069293,0.0032747633713081084
2025-11-03,677.72509765625,680.1648453676048,674.3530108656404,680.0359087204932,57315000,0.0018766496475834948,0.0018748909406077331
2025-11-04,669.691650390625,674.3728983771498,669.0371001406891,670.5544968959969,78427000,-0.011853548427536165,-0.01192436188279818
2025-11-05,672.012451171875,675.2654684624238,668.6304366940664,669.4337786331213,74402400,0.003465476656154154,0.0034594857288829657
2025-11-06,664.8021850585938,671.8140994484131,663.2252231578799,670.9115428502156,85035300,-0.010729363869237507,-0.010787338554332244
2025-11-07,665.4567260742188,665.5658682287408,655.7769731606511,662.4218719882706,100592400,0.000984565078659072,0.0009840807123627038
2025-11-10,675.8406982421875,676.5746080726943,669.4833950163819,671.6751969912248,75842900,0.015604278627143309,0.015483783745324687
2025-11-11,677.387939453125,677.9532631527235,673.1530057317516,674.3630127379913,58953400,0.002289357854538432,0.0022867412676202815
2025-11-12,677.7648315429688,679.3318660026857,675.3548055474994,679.1632192686196,62312500,0.0005563903162315587,0.0005562355885295636
2025-11-13,666.5180053710938,675.265541055433,665.0105359672095,674.9085136071693,103457800,-0.016593994920437227,-0.016733217576366387
2025-11-14,666.4088134765625,670.1081450818862,657.8199984349773,659.9126462553079,96846700,-0.0001638243733123046,-0.00016383779399072634
2025-11-17,660.2003173828125,668.1742931923078,656.7290761218832,664.1972328051172,90456100,-0.009316347515515466,-0.00936001611387412
2025-11-18,654.65625,659.6548153709225,650.4708935566339,656.6596108350068,114467500,-0.008397553343794883,-0.008433011441929867
2025-11-19,657.185302734375,661.856623370592,653.3371790986623,655.3505280387882,94703000,0.0038631766432766224,0.0038557337390654808
2025-11-20,647.1683349609375,670.0090710879778,646.5335791707308,667.3808213360044,165293500,-0.015242227316648038,-0.015359584109870688
2025-11-21,653.6148681640625,659.0894699034471,645.5020288545189,649.6675301260088,123956200,0.009961138168965045,0.009911853052476355
2025-11-24,663.2351684570312,664.5542570793402,656.1538823239337,657.2448196444445,80437900,0.014718606876234608,0.014611339452438529
2025-11-25,669.4735717773438,670.6537963067218,659.0201372218106,663.1360620641211,81077100,0.009406020092127543,0.009362058936483453
2025-11-26,674.09521484375,676.0986363282427,671.1595147067713,672.0620713400136,71879600,0.006903398821459961,0.006879679464035952
2025-11-28,677.7747192382812,678.0523870500939,674.9084513312986,675.2654787466182,49212000,0.0054584342293309,0.005443590966696786
2025-12-01,674.6803588867188,677.3779800628074,673.1629015749381,673.2323336611282,61201200,-0.004565470301164498,-0.004575923889866952
2025-12-02,675.9299926757812,678.2011542749951,673.748057660358,676.316742094939,62953800,0.0018521864059071191,0.001850473223761602
2025-12-03,678.2706298828125,679.2822075879724,674.105128319461,674.9779023816353,57238500,0.003462839691083186,0.0034568578671407297
2025-12-04,678.7664794921875,679.7384076011712,675.7415530139849,679.6689755171525,61970300,0.0007310498015529188,0.0007307827148079579
2025-12-05,680.0557861328125,682.7336127271673,678.9549213715281,679.8375623637357,79241000,0.0018994848443159018,0.0018976831042035792
2025-12-08,678.0126953125,680.997972172105,675.9696245182643,680.9483951231146,55231500,-0.003004298856025711,-0.003008820820994432
2025-12-09,677.4276123046875,679.7583392727543,676.9813582671167,677.5367544682442,58310100,-0.0008629381305947925,-0.0008633106760412765
2025-12-10,681.92041015625,683.3088703732143,675.711837383319,676.9515664343469,85671300,0.00663214455678518,0.006610248643996283
2025-12-11,683.5072021484375,683.5865617528303,676.5647198382891,679.51034738166,86173700,0.0023269460314641055,0.002324242885119065
2025-12-12,676.1581420898438,683.2196338188487,673.5893968987631,682.5154459360199,113160300,-0.010751986278262682,-0.010810206581406788
2025-12-15,675.1365966796875,680.1252955149479,673.6687768311533,680.1054404790556,90811000,-0.0015108084138407696,-0.001511950835671096
2025-12-16,673.2918701171875,675.4837328267965,669.4338188610296,673.6488975485244,122030600,-0.002732375302379353,-0.0027361150535985287
2025-12-17,665.8832397460938,674.8489377460819,665.6848710067972,674.3034691132465,110625200,-0.011003593983400228,-0.011064581322954193
2025-12-18,670.9115600585938,675.1464937426624,669.3545136860721,672.0322799303326,108650100,0.0075513543702006025,0.007522985619272264
2025-12-19,676.9923095703125,677.4896664833268,672.8940327515619,673.0134542661981,103599500,0.009063414425573013,0.00902258818306423
2025-12-22,681.2098999023438,681.7370666700199,676.9923229108747,680.3245900087294,69556700,0.00622989400678442,0.006210568439740869
2025-12-23,684.3233032226562,684.562024812114,680.2548972126992,680.3046207584179,64840000,0.0045704023396588855,0.0045599897652677645
2025-12-24,686.7305297851562,687.1781631452748,684.164151137988,684.313382495532,39445600,0.003517674396244841,0.003511501850767283
2025-12-26,686.660888671875,688.0037280321676,685.6264081645946,686.989161229118,41613300,-0.00010140966545213459,-0.00010141480775991423
2025-12-29,684.2138671875,685.5567672531378,682.4433081832867,683.9055083361335,62559500,-0.0035636535074947684,-0.003570018446780222
2025-12-30,683.3783569335938,684.9201512250444,682.9506372729019,683.8160334465714,47160700,-0.0012211244085722495,-0.0012218705884970561
2025-12-31,678.3152465820312,683.726492314561,678.1063955310838,683.5076844111845,74144800,-0.0074089416209803804,-0.007436524151640613
2026-01-02,679.55859375,683.2390468658663,676.2263268834449,682.0852055985325,89377200,0.0018329931020035772,0.0018313152201985445
2026-01-05,684.0845336914062,685.7855161168121,682.7516512212146,682.910778712987,71927200,0.006660117292359935,0.006638036696537511
2026-01-06,688.1529541015625,688.6602678554459,684.1442890432024,684.2934596862484,69273800,0.0059472480516442605,0.00592963297825362
2026-01-07,685.9347534179688,690.2916046822218,685.6761181181482,688.5309418430683,75588300,-0.003223412281198157,-0.0032286186657920035
2026-01-08,685.8651123046875,686.9692300361542,683.8557710289468,685.1787573638412,64019200,-0.00010152731427326422,-0.00010153246851990349
2026-01-09,690.4010009765625,691.6344363504869,685.5368360184962,686.9791831428475,80125500,0.006613382996888628,0.006591610519991714
2026-01-12,691.4852294921875,692.410366767912,686.979207477028,687.0289310253164,63976000,0.00157043300066384,0.0015692011602722827
2026-01-13,690.1026000976562,692.4103433578374,687.6953490317495,691.813478661017,78309700,-0.0019995067653818532,-0.0020015084477309304
2026-01-14,686.7106323242188,688.0634285762314,682.4134612479594,687.3472637531122,94676700,-0.0049151644595419874,-0.004927283608422652
2026-01-15,688.5806884765625,691.7737417111902,687.5959315038539,690.8983886882239,77862000,0.002723208385480236,0.002719507171453582
2026-01-16,688.0037231445312,690.5800586110835,686.4519720383781,689.9931507530615,79289200,-0.000837905189162047,-0.0008382564279319575
2026-01-20,673.9981689453125,681.1501633341576,672.9934983300664,677.8874730475171,111623300,-0.02035680001149731,-0.020566855255717744
2026-01-21,681.77685546875,685.0991655259935,674.5452667925615,676.0572511802958,127844500,0.0115411092816613,0.011475018699616915
2026-01-22,685.3379516601562,687.476610793547,683.2888434897402,686.2033478813381,77112200,0.005223257672714476,0.005209663778086045
2026-01-23,685.5865478515625,687.3074439470811,683.5274830754288,684.5123006998919,63059600,0.00036273518897367296,0.00036266941646986676
2026-01-26,689.0680541992188,690.4606777697717,686.272910918868,686.8399050563427,60473800,0.005078142735685631,0.0050652924542125026
2026-01-27,691.8134765625,692.8480177488461,689.9036431059924,690.5104039402848,55506100,0.0039842543077575066,0.003976338186157654
2026-01-28,691.7438354492188,694.1510864943795,690.271678492269,693.3652237572153,61172200,-0.0001006645803248718,-0.00010066964734378686
2026-01-29,690.3711547851562,693.375209936545,681.2098793986574,692.7087686795362,97486200,-0.001984377154833794,-0.001986348639724907
2026-01-30,688.3120727539062,690.5402826440542,683.487735152998,688.1330315570439,101835100,-0.002982572514766746,-0.002987029248062552
2026-02-02,691.7339477539062,693.2459322689688,685.7756213682558,685.9348095869553,79286500,0.004971400525214165,0.004959083917283966
2026-02-03,685.885009765625,693.2757257351432,680.4140840721383,692.529690413304,107904600,-0.008455473390127866,-0.008491423699952339
2026-02-04,682.5626831054688,687.7948875474046,678.1561081391175,686.7006659106327,105204600,-0.004843853725993386,-0.004855623207264491
2026-02-05,674.0379638671875,680.0758839506523,672.2176206040476,677.3404209861714,113610800,-0.012489284060324235,-0.012567930681256348
2026-02-06,686.96923828125,688.6503070282812,677.2508650473027,677.8576866055596,89127600,0.01918478647681998,0.01900307879815714
2026-02-09,690.2816772460938,692.1915108078678,684.7013472083629,685.7755944360715,73885200,0.004821815563577747,0.004810227845211307
2026-02-10,688.4613037109375,692.8579216647231,688.0037135108784,691.276360737094,65185700,-0.0026371459581814305,-0.0026406293530787414
2026-02-11,688.3021850585938,693.4547952732178,685.5368515439336,692.7087599208829,76353900,-0.00023112214366449724,-0.00023114885650317492
2026-02-12,677.668701171875,691.6742279947084,676.7734344520502,690.5701102294341,118829000,-0.01544885969788623,-0.015569436795382833
2026-02-13,678.1461181640625,682.6522007204912,673.9384983110481,678.0864377658819,96267500,0.0007044991031190939,0.0007042510601164912
2026-02-17,679.2402954101562,681.31927396984,672.2077222570326,676.5446598627462,81354700,0.0016134830190519533,0.0016121827537749706
2026-02-18,682.662109375,685.507036973797,679.2204384959671,680.4041503420104,73570300,0.005037707550576753,0.005025060758005965
2026-02-19,680.8616333007812,682.5526587813481,677.9471293624403,680.225062656192,58649400,-0.002637433731113581,-0.0026409178869583627
2026-02-20,685.7855834960938,686.4122580979458,678.126274472082,678.7131823752115,100034000,0.007231939581382241,0.007205914505516996
2026-02-23,678.7827758789062,686.3525334522094,676.7734345413753,684.1940214696967,90558100,-0.010211366038766267,-0.010263859697353819
2026-02-24,683.7164916992188,684.7112054782021,676.4053697086953,678.295350173768,73798700,0.00726847527019836,0.007242187209707843
2026-02-25,689.4859008789062,690.0130676270821,686.4519751919497,686.53156929616,56369500,0.008438306300538434,0.0084029028181233
2026-02-26,685.6561889648438,689.6350440416309,680.7323436648176,689.615191050754,71671000,-0.005554445579207146,-0.005569928872744709
2026-02-27,682.3637084960938,683.2291046432514,678.0367277603054,679.4790749097389,83308900,-0.004801940858611298,-0.004813507218789428
2026-03-02,682.751708984375,684.9798583327654,674.4359156260907,675.1123137702438,87477200,0.0005686124327104469,0.0005684508339162843
2026-03-03,676.7337036132812,679.0016196644848,666.1200629162043,671.4915420947397,105003100,-0.008814339520359149,-0.008853415600299437
2026-03-04,681.5082397460938,683.4579005621853,676.0273572426378,678.026741603972,79182200,0.00705526576749449,0.0070304938268057815
2026-03-05,677.70849609375,681.9062201445739,672.0386149612469,678.474445192334,106606500,-0.005575491873376914,-0.005591092944311655
2026-03-06,668.82568359375,672.5359467168151,666.2195382406165,669.8502072585248,100687000,-0.01310712873041986,-0.01319378518665267
2026-03-09,674.6845703125,676.3258117079225,658.888509802078,662.8673651303956,102667700,0.00875996072290297,0.008721814875851091
2026-03-10,673.6002807617188,679.7476047325034,671.1930903760745,674.1374043547928,81505300,-0.0016071058958396778,-0.0016083986757950827
2026-03-11,672.7548217773438,676.4849986405864,669.7806371390539,673.9982140650914,68441700,-0.0012551345486657706,-0.0012559228897518618
2026-03-12,662.5390625,668.0995392824933,662.3500644519811,667.6120785283837,108882200,-0.015184966271003186,-0.015301438459733196
2026-03-13,658.7890014648438,668.7859240392634,657.863924887251,665.7321452917186,97200200,-0.00566013575260893,-0.005676215023587526
2026-03-16,665.493408203125,668.5173163233716,663.5934708305671,664.8468199428278,82023100,0.01017686501045656,0.010125429394262926
2026-03-17,667.2440185546875,670.8747480492216,666.1598145596139,668.8355969918504,87128000,0.002630544991105488,0.0026270911632708125
2026-03-18,657.9335327148438,666.1796881508768,657.6948111200146,664.8268919718373,82062600,-0.013953644515257158,-0.014051911808400095
2026-03-19,656.3121948242188,659.4753776238247,651.7066647804095,653.4971375917409,111272500,-0.002464288275344284,-0.00246732963124216
2026-03-20,646.9034423828125,655.0025723674255,643.063298812559,654.8230422006715,163617500,-0.014335787930812693,-0.014439538092530124
2026-03-23,653.6959228515625,660.9173090129275,652.2596206790361,656.3790129905765,134802700,0.010499991225476402,0.010445249178190171
2026-03-24,651.5015869140625,655.3417305137531,648.2100787416998,649.6463809650626,96457500,-0.0033568144771775055,-0.0033624612191459923
2026-03-25,655.1322021484375,659.1917509309695,652.5588148295345,656.9774239230809,90653800,0.0055726882440485515,0.005557218263225205
2026-03-26,643.432373046875,653.1672421520028,643.1630473705688,650.3844333840033,96494400,-0.017858729983344035,-0.018020121487025215
2026-03-27,632.4606323242188,641.0085567819559,631.4831091918358,640.8489947137006,103649400,-0.01705189415742525,-0.017198951843375027
2026-03-30,630.3460693359375,638.7245091624994,627.6630399662237,638.4651675144013,99275900,-0.0033433906874337227,-0.0033489923071651985
2026-03-31,648.6688842773438,649.865752001465,636.3405988140365,637.2981538716512,152534100,0.029067865784757174,0.028653407820692582
2026-04-01,653.5562744140625,656.8278752918841,651.3220400966815,652.219751792706,97841500,0.00753449141030349,0.007506248903134024
2026-04-02,654.144775390625,656.5086804928782,643.4522901873171,644.7589215344626,68358700,0.0009004595313388819,0.0009000543608632609
2026-04-06,657.23681640625,658.0247645183308,653.8356054757206,654.1746977251443,39105800,0.004726845083763864,0.00471570863127598
2026-04-07,657.5260009765625,657.9150134208243,649.386996170508,654.9626585699763,69980400,0.0004400005646272298,0.00043990379276420265
2026-04-08,674.27294921875,675.3402070755335,669.734652974974,674.6519776493207,93606100,0.02546963651219092,0.02515068962018007
2026-04-09,678.162841796875,679.4096297331154,672.0386657215836,673.1059235004034,57134400,0.005769017699185586,0.005752440641581351
2026-04-10,677.7140502929688,680.2774536083281,676.7066358948267,679.5692561407437,42253500,-0.0006617754265585418,-0.000661994496571573
2026-04-13,684.3369750976562,684.536473353906,674.8414790590384,675.669302461078,54185800,0.009772447246481741,0.00972500571340668
2026-04-14,692.675537109375,692.7952238870419,685.8929616905456,685.9229138241225,63480500,0.012184877209840739,0.012111239170364246
2026-04-15,698.1414184570312,698.480571570673,692.4161778504387,693.4734516118131,58240400,0.007890969227043909,0.007859998349511583
2026-04-16,699.8569946289062,700.9741726960574,696.7350934539525,699.2585607342904,49972400,0.002457347646937613,0.0024543333053888188
2026-04-17,708.3152465820312,710.5594650064761,703.9464965121796,704.3255249385737,70661900,0.012085686101644066,0.012013237341879625
2026-04-20,706.8988037109375,708.0857482546458,704.3254772575062,706.9587079747221,43546800,-0.0019997351150194964,-0.0020017372548961723
2026-04-21,702.2708129882812,709.4523240430285,700.8345107773317,708.4548936431559,58941400,-0.006546892848539487,-0.006568417750443915
2026-04-22,709.3825073242188,709.6218808832724,706.4001392457644,707.3278031045794,42518500,0.01012671209511895,0.010075780503951338
2026-04-23,706.6295776367188,710.5295037064266,700.4754491270062,707.6768673789517,56174000,-0.0038807408683984024,-0.0038882904816336587
2026-04-24,712.10546875,712.6340752101273,707.1881441382454,708.9236633096505,45182000,0.007749309237231605,0.00771943756437638
2026-04-27,713.332275390625,713.7911152864904,710.4696550399041,711.3374146094498,33135900,0.001722787837563633,0.0017213055408080294
2026-04-28,709.8612060546875,711.0481506026886,707.4274735730012,709.9908768700561,43117400,-0.004865992267119479,-0.0048778697536611924
2026-04-29,709.7515258789062,710.3699278433978,706.5497524472755,709.1729992133655,41859200,-0.00015450932498595193,-0.0001545212627813887
2026-04-30,716.8132934570312,717.9403946619685,708.6244289610544,712.7936806635566,67240900,0.009949633527564838,0.009900461815238022
2026-05-01,718.7982177734375,723.0073446973263,718.6186267345964,719.3966516418469,43049800,0.0027690952923506984,0.002765268411019866
2026-05-04,716.1649780273438,720.2644021704073,713.152718877996,718.2196821209096,51950600,-0.0036633921467564834,-0.003670118801040342
2026-05-05,721.9102172851562,723.1769124909786,719.6360467603954,719.9153564929043,36933200,0.008022228723942426,0.007990221711526798
2026-05-06,731.9443359375,732.7023927493656,725.9497697512824,726.288861980811,53288900,0.013899399692774095,0.013803688898871048
2026-05-07,729.7001342773438,734.238430329629,727.8748196364371,733.161188473549,51724600,-0.0030660824190705815,-0.003070792479857851
2026-05-08,735.724609375,736.1834492768152,732.6824588199246,733.0415191543954,47227100,0.00825609701116825,0.008222201875465084
2026-05-11,737.4002685546875,738.8864300819614,734.5576163199453,734.5576163199453,44024000,0.002277563042387465,0.002274973327095926
2026-05-12,736.2831420898438,736.9414802248905,729.9494836014034,734.9964788307154,54185300,-0.0015149526145865622,-0.0015161013155970994
2026-05-13,740.4025268554688,741.9983910774667,733.5800764180441,736.5723674930287,44200200,0.00559483781461112,0.0055792448425891535
2026-05-14,746.2474975585938,747.6040491923611,741.649357949993,741.7391534739264,45307600,0.0078943149045545,0.007863317827570018
2026-05-15,737.2706298828125,741.5496453663399,736.0637780312098,739.8838927249178,60410800,-0.012029343756796207,-0.012102281834028297
2026-05-18,736.751953125,739.5147938000424,731.5054597381557,737.9289136337939,47843900,-0.0007035093177317764,-0.0007037568965346505
2026-05-19,731.8446044921875,735.7545755811656,729.650306265128,732.8919551385734,54255900,-0.0066607880874933745,-0.006683070135583305
2026-05-20,739.3452758789062,739.9636778498481,732.0042028263388,733.8195334397973,45768000,0.010248994582563453,0.010196829759483024
2026-05-21,740.8114624023438,742.9559620700644,735.1361419849363,736.7419902854853,43332200,0.0019830877010671433,0.001981123978379707
2026-05-22,743.7239990234375,747.015507083493,742.566945697205,744.3224328967863,41762000,0.003931549076803931,0.003923840734942977
2026-05-26,748.6613159179688,750.1973368284331,746.4469887578754,748.0827892360243,41123600,0.006638641352187502,0.006616702614766452
2026-05-27,748.5316162109375,749.4492351039673,746.2973210478585,748.9505199197505,42106300,-0.0001732421647460125,-0.00017325717290322425
2026-05-28,752.6609497070312,753.2095851254732,747.3047533704411,748.3221518516883,41562600,0.005516578600909927,0.005501418012009892
2026-05-29,754.5361328125,756.1320579864754,752.7507543048832,753.9576670103595,55075700,0.0024914048034492264,0.0024883063996868804
2026-06-01,756.5908203125,758.3264003155792,752.7507376917755,753.4189990020213,43634900,0.0027231134609038143,0.0027194125046700462
2026-06-02,757.6182250976562,758.4461093852723,754.805464031348,755.0847737682097,31581900,0.0013579397972762752,0.0013570186308611517
2026-06-03,752.3018798828125,756.8501599793441,751.6336185743088,756.2018667594974,51402500,-0.00701718232049986,-0.007041918531282929
2026-06-04,755.1445922851562,756.3614281257201,749.5389775481502,750.1673635570705,49923000,0.0037786857621391334,0.0037715644628917525
2026-06-05,735.65478515625,750.8855669656407,733.6400171295905,750.3768677170906,93989400,-0.025809371248925683,-0.026148277086187284
2026-06-08,737.3204345703125,743.4247643242134,736.2931129658897,741.4498108327123,49319100,0.002264172608771542,0.002261613232488794
2026-06-09,735.1560668945312,744.9807928982774,720.7332622187009,741.7191759970133,87683500,-0.0029354505508077944,-0.002939767435847424
2026-06-10,723.56591796875,736.4826536495077,723.4661992814284,731.5054857614351,60341300,-0.015765562508027298,-0.015891160823072677
2026-06-11,735.8642578125,738.0984921563339,722.5485255148498,726.8873842592473,86330500,0.016996847886747934,0.016854017638559635
2026-06-12,739.843994140625,742.5270843334097,733.1412911200548,738.8066884479139,57079500,0.005408247901529384,0.005393675844766619
2026-06-15,752.890380859375,754.7356026867302,749.8282623277308,749.9179969688896,60176400,0.01763396989375332,0.017480295410686308
2026-06-16,748.4019775390625,753.4988323298886,747.9531216783239,752.6111046530555,67093100,-0.005961562844234103,-0.005979403902405487
